timestamp,accX,accY,accZ,gyroX,gyroY,gyroZ,label
3.560421228,-2.17,0,-9.75,0.01,-0.04,0.02,rest_tremor
3.575680017,-2.24,0.16,-9.56,0,-0.03,0.02,rest_tremor
3.590965986,-2.28,0.29,-9.28,0,-0.02,0.01,rest_tremor
3.606167078,-2.31,0.31,-9.24,0.01,0,0.01,rest_tremor
3.621333122,-2.29,0.28,-9.32,0.01,0,0.01,rest_tremor
3.636724949,-2.18,0.27,-9.58,0.01,0,0.01,rest_tremor
3.651988029,-2.07,0.28,-9.91,0.05,-0.03,0,rest_tremor
3.667196274,-2.09,0.02,-9.87,0.07,-0.07,0,rest_tremor
3.682510138,-2.23,-0.12,-9.65,0.06,-0.07,0.01,rest_tremor
3.697826147,-2.32,-0.06,-9.53,0.04,-0.05,0.03,rest_tremor
3.713095903,-2.33,0.03,-9.41,0,-0.01,0.04,rest_tremor
3.728238106,-2.33,0.15,-9.27,-0.03,0.03,0.04,rest_tremor
3.743505239,-2.27,0.4,-9.3,-0.02,0.05,0.04,rest_tremor
3.758582115,-2.18,0.4,-9.45,0.01,0.03,0.03,rest_tremor
3.773833036,-2.09,0.23,-9.72,0.02,0.01,0.01,rest_tremor
3.789511204,-2,0.14,-10,-0.01,-0.02,0,rest_tremor
3.804745913,-2.12,0.17,-9.81,-0.01,-0.05,-0.01,rest_tremor
3.819932222,-2.22,0.23,-9.69,0.02,-0.06,0,rest_tremor
3.835195065,-2.33,0.24,-9.53,0.04,-0.04,0,rest_tremor
3.850281,-2.41,0.28,-9.26,0.02,0,0.01,rest_tremor
3.865562201,-2.37,0.4,-9.22,0.03,0.02,0.02,rest_tremor
3.880928993,-2.27,0.4,-9.25,0.06,0.02,0.02,rest_tremor
3.8960042,-2.17,0.27,-9.57,0.06,0.01,0.02,rest_tremor
3.911478043,-2,-0.02,-9.9,0.05,-0.02,0.02,rest_tremor
3.926738262,-2,-0.12,-10.04,0.02,-0.05,0.02,rest_tremor
3.942041159,-2.13,0.02,-9.78,0,-0.06,0.02,rest_tremor
3.957140923,-2.21,0.12,-9.56,0,-0.05,0.02,rest_tremor
3.972421169,-2.35,0.32,-9.22,0,-0.02,0.03,rest_tremor
3.987529039,-2.37,0.37,-9.21,0.01,0,0.03,rest_tremor
4.002802134,-2.3,0.28,-9.36,0.01,0.02,0.03,rest_tremor
4.018281937,-2.25,0.25,-9.42,0,0.03,0.03,rest_tremor
4.033337116,-2.12,0.21,-9.73,0.01,0.02,0.02,rest_tremor
4.048616886,-2.09,0.22,-9.87,0.01,0,0.02,rest_tremor
4.063933134,-2.11,0.22,-9.78,0.02,-0.02,0.02,rest_tremor
4.079188108,-2.19,0.19,-9.67,0.03,-0.03,0.01,rest_tremor
4.094482899,-2.26,0.25,-9.47,0.02,-0.02,0.01,rest_tremor
4.109853268,-2.26,0.28,-9.42,0.02,-0.01,0.02,rest_tremor
4.125065088,-2.23,0.34,-9.44,0.02,0,0.01,rest_tremor
4.14017415,-2.16,0.37,-9.52,0.03,0,0.01,rest_tremor
4.155476093,-2.14,0.33,-9.62,0.05,-0.02,0.01,rest_tremor
4.170713186,-2.14,0.18,-9.67,0.05,-0.04,0,rest_tremor
4.186123133,-2.15,0.2,-9.71,0.03,-0.05,0,rest_tremor
4.201360226,-2.24,0.18,-9.65,0.04,-0.05,0.01,rest_tremor
4.216722965,-2.27,0.22,-9.52,0.03,-0.04,0.01,rest_tremor
4.231958151,-2.25,0.2,-9.49,0.02,-0.03,0.02,rest_tremor
4.247032166,-2.24,0.26,-9.45,0.02,-0.01,0.03,rest_tremor
4.262343884,-2.22,0.14,-9.51,0,-0.01,0.03,rest_tremor
4.277786255,-2.16,0.17,-9.69,-0.04,-0.01,0.04,rest_tremor
4.293055058,-2.12,0.17,-9.7,-0.05,-0.02,0.04,rest_tremor
4.308218241,-2.16,0.17,-9.64,-0.05,-0.04,0.05,rest_tremor
4.323422909,-2.23,0.25,-9.62,-0.03,-0.04,0.05,rest_tremor
4.33869791,-2.23,0.47,-9.56,-0.04,-0.04,0.05,rest_tremor
4.354030132,-2.31,0.56,-9.39,-0.01,-0.01,0.04,rest_tremor
4.36909008,-2.35,0.63,-9.28,0.03,0.01,0.03,rest_tremor
4.384413958,-2.29,0.62,-9.3,0.08,0.01,0.01,rest_tremor
4.399652243,-2.26,0.53,-9.46,0.11,0.01,0,rest_tremor
4.415210009,-2.17,0.08,-9.67,0.08,-0.01,0,rest_tremor
4.430288076,-2.01,0.05,-9.95,0.02,-0.02,0.01,rest_tremor
4.445590019,-2.05,0.09,-9.85,0.02,-0.04,0.01,rest_tremor
4.4608531,-2.15,0.09,-9.69,0.04,-0.05,0.02,rest_tremor
4.476195097,-2.27,0.19,-9.52,0.03,-0.03,0.04,rest_tremor
4.491230011,-2.29,0.39,-9.38,0.01,-0.01,0.06,rest_tremor
4.506532192,-2.29,0.46,-9.3,0.01,-0.01,0.06,rest_tremor
4.52175808,-2.26,0.59,-9.34,0.02,0.01,0.06,rest_tremor
4.537097931,-2.27,0.68,-9.26,0.05,0,0.06,rest_tremor
4.552382946,-2.23,0.53,-9.48,0.08,-0.02,0.04,rest_tremor
4.567651033,-2.05,0.29,-9.93,0.08,-0.05,0.03,rest_tremor
4.582948208,-2.08,0.21,-9.99,0.08,-0.07,0.02,rest_tremor
4.598256111,-2.22,0.07,-9.75,0.1,-0.09,0.01,rest_tremor
4.613350153,-2.33,0.01,-9.56,0.08,-0.06,0.02,rest_tremor
4.628615141,-2.36,0.11,-9.37,0.04,-0.02,0.03,rest_tremor
4.643930197,-2.36,0.34,-9.26,0.02,0.01,0.04,rest_tremor
4.659178972,-2.3,0.4,-9.3,0.02,0.03,0.03,rest_tremor
