timestamp,accX,accY,accZ,gyroX,gyroY,gyroZ,label
5.17522192,-2.94,0.65,-8.66,0.09,-0.22,0.17,intention_tremor
5.190496206,-2.97,0.42,-8.64,0.06,-0.22,0.16,intention_tremor
5.20577693,-3.14,-0.03,-8.64,0.07,-0.22,0.16,intention_tremor
5.221074104,-3.32,-0.73,-8.79,0.08,-0.22,0.16,intention_tremor
5.236361027,-3.43,-1.41,-9.23,0.05,-0.22,0.16,intention_tremor
5.251819849,-3.39,-1.7,-9.53,0.01,-0.22,0.16,intention_tremor
5.26711297,-3.36,-1.6,-9.56,-0.01,-0.22,0.16,intention_tremor
5.282421112,-3.04,-0.47,-9.33,-0.02,-0.22,0.16,intention_tremor
5.29771781,-2.65,0.3,-9.23,0.04,-0.22,0.16,intention_tremor
5.312964916,-2.35,0.43,-9.17,0.07,-0.22,0.16,intention_tremor
5.328255177,-2.35,0.13,-9.03,0.1,-0.22,0.16,intention_tremor
5.343528986,-2.58,-0.53,-9.12,0.14,-0.22,0.17,intention_tremor
5.358854055,-2.77,-0.93,-9.39,0.11,-0.22,0.16,intention_tremor
5.374289989,-2.86,-1.04,-9.61,0.05,-0.22,0.16,intention_tremor
5.389554024,-2.88,-0.95,-9.52,0.02,-0.22,0.16,intention_tremor
5.404842138,-2.85,-0.45,-9.25,0.02,-0.22,0.16,intention_tremor
5.420113087,-2.79,-0.06,-9.05,0.03,-0.22,0.16,intention_tremor
5.435449839,-2.74,-0.01,-8.94,0.03,-0.22,0.16,intention_tremor
5.450515032,-2.79,0.1,-8.77,0.06,-0.22,0.16,intention_tremor
5.465821028,-2.66,0.08,-9.05,0.08,-0.22,0.17,intention_tremor
5.481252909,-2.84,-0.24,-9.17,0.11,-0.22,0.17,intention_tremor
5.49669385,-2.83,-0.44,-9.34,0.05,-0.22,0.16,intention_tremor
5.511871099,-2.95,-0.26,-9.41,0.02,-0.22,0.16,intention_tremor
5.527136803,-2.83,-0.21,-9.34,0.02,-0.22,0.16,intention_tremor
5.542595863,-2.85,-0.33,-9.21,0.01,-0.22,0.16,intention_tremor
5.55787611,-2.95,-0.33,-9.17,0.01,-0.22,0.16,intention_tremor
5.573150158,-3.01,-0.3,-9.11,0.01,-0.22,0.16,intention_tremor
5.588433981,-3.06,-0.35,-9.09,0.01,-0.22,0.16,intention_tremor
5.603708982,-3.11,-0.44,-9.14,0.01,-0.22,0.16,intention_tremor
5.61905694,-3.21,-0.56,-9.12,0,-0.22,0.16,intention_tremor
5.634490013,-3.24,-0.66,-9.22,0,-0.22,0.16,intention_tremor
5.649772882,-3.25,-0.52,-9.28,0,-0.22,0.16,intention_tremor
5.665092945,-3.11,-0.16,-9.1,-0.01,-0.22,0.16,intention_tremor
5.6802001,-3.01,0.26,-8.98,-0.01,-0.22,0.16,intention_tremor
5.695471048,-2.94,0.41,-9.22,0.01,-0.22,0.16,intention_tremor
5.710723877,-3.08,0.01,-9.39,0.02,-0.22,0.16,intention_tremor
5.726200819,-3.15,-0.46,-9.46,0.02,-0.22,0.16,intention_tremor
5.741457939,-3.23,-0.71,-9.33,0.01,-0.22,0.16,intention_tremor
5.756731987,-3.12,-0.5,-9.19,-0.01,-0.22,0.16,intention_tremor
5.772031069,-2.82,-0.25,-9.02,0,-0.22,0.16,intention_tremor
5.787333012,-2.69,-0.38,-8.78,0.01,-0.22,0.16,intention_tremor
5.80258894,-2.8,-0.43,-8.99,0.03,-0.22,0.16,intention_tremor
5.817873955,-2.98,-0.87,-9.46,0.04,-0.22,0.16,intention_tremor
5.833168983,-3.11,-1.03,-9.52,0.04,-0.22,0.16,intention_tremor
5.848454952,-3.07,-0.65,-9.51,0.03,-0.22,0.16,intention_tremor
5.86371994,-2.8,0.02,-9.61,0.04,-0.22,0.16,intention_tremor
5.879011869,-2.75,0.3,-9.43,0.05,-0.22,0.16,intention_tremor
5.894338846,-2.83,0.15,-9.45,0.05,-0.22,0.16,intention_tremor
5.909577131,-2.86,-0.15,-9.57,0.05,-0.22,0.16,intention_tremor
5.925027847,-2.73,-0.32,-9.8,0.04,-0.22,0.16,intention_tremor
5.940342903,-2.66,-0.41,-9.87,0.04,-0.22,0.16,intention_tremor
5.955573797,-2.6,-0.32,-9.9,0.05,-0.22,0.16,intention_tremor
5.970913887,-2.72,-0.2,-9.72,0.06,-0.22,0.16,intention_tremor
5.986143112,-2.83,-0.53,-9.54,0.06,-0.22,0.16,intention_tremor
6.001410961,-2.79,0.01,-9.17,0.04,-0.22,0.16,intention_tremor
6.016700983,-2.45,0.18,-9.01,0.04,-0.22,0.16,intention_tremor
6.032032967,-2.36,0.45,-9.07,0.05,-0.22,0.16,intention_tremor
6.047466993,-2.53,-0.34,-9.14,0.06,-0.22,0.16,intention_tremor
6.062623024,-2.9,-1.25,-9.64,0.05,-0.22,0.16,intention_tremor
6.078112125,-3.13,-1.82,-10.05,0.04,-0.22,0.16,intention_tremor
6.093492031,-3.11,-2.02,-10.2,0.03,-0.22,0.16,intention_tremor
6.108675957,-2.62,-1.36,-9.86,0.03,-0.22,0.16,intention_tremor
6.12398982,-2.05,0.27,-9.25,0.03,-0.22,0.16,intention_tremor
6.139230967,-1.69,1.03,-8.44,0.06,-0.22,0.16,intention_tremor
6.154484987,-1.68,1.05,-8.32,0.08,-0.22,0.16,intention_tremor
6.169759989,-2,-0.25,-8.93,0.08,-0.22,0.16,intention_tremor
6.185114861,-2.29,-1.05,-9.28,0.06,-0.22,0.16,intention_tremor
